"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_BONE_CELL_DEVELOPMENT","GOBP_BONE_CELL_DEVELOPMENT",19,0.859184216516134,1.87683090736932,2.74405565667788e-06,3.19322230886035e-05,2.27366916804418e-05,1267,"tags=47%, list=7%, signal=44%","GPR68/LILRB1/LRRK1/P2RX5/SLC9B2/LTF/TNFSF11/TYROBP/FBXW7"
"GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL","GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL",46,0.740663646746539,1.82096439269514,2.76733903040445e-06,3.21134662971169e-05,2.28657422304054e-05,2632,"tags=46%, list=14%, signal=39%","SPN/ITGA4/ADD2/SELL/ITGB7/VCAM1/SELPLG/ITGB2/ETS1/FUT7/CCR2/TNF/FUT4/IRAK1/ALOX5/SELP/CHST4/ROCK1/CX3CR1/MADCAM1/CXCL12"
"GOBP_GAMMA_DELTA_T_CELL_ACTIVATION","GOBP_GAMMA_DELTA_T_CELL_ACTIVATION",26,0.815082725443031,1.87116429805666,2.88181706011325e-06,3.33490274234216e-05,2.37454984660793e-05,1682,"tags=65%, list=9%, signal=60%","NCKAP1L/LCK/JAML/PTPRC/LILRB1/CD3E/CD3G/NOD2/CD247/MICB/ITK/STAT5A/LEF1/TCF7/GPR18/CCR9/STAT5B"
"GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING","GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING",31,0.799136680617034,1.88492273120344,2.90869873237173e-06,3.35668668118023e-05,2.39006065835356e-05,2856,"tags=74%, list=15%, signal=63%","NCKAP1L/PTPRC/LILRB1/SERPINB9/INPP5D/TIGIT/FCGR2B/HLA-F/ARRB2/HAVCR2/HLA-E/CR1/LGALS9/IL7R/GRB2/HLA-B/TGFB1/CX3CR1/KLRD1/CLEC12B/HLA-A/PPP3CB/KIR2DL4"
"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION","GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION",26,0.814345997406069,1.86947301058716,3.00444555933156e-06,3.45760226524179e-05,2.46191555283406e-05,2207,"tags=62%, list=12%, signal=54%","IRF4/CD3E/SASH3/CD86/CD28/SLC7A5/CD40LG/TNFSF4/HAVCR2/HLA-E/FOXP3/LGALS9/IL33/FCER1G/NLRP3/GATA3"
"GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",44,0.749040760028751,1.83406020234333,3.0492481410282e-06,3.48431558152312e-05,2.48093622779194e-05,3028,"tags=52%, list=16%, signal=44%","RHBDF2/SPN/FCGR2B/HCK/BTK/CD28/FUT7/PLA2G2D/LYN/TNF/CCR7/IL10/NLRP6/HLA-E/FGR/LTA/IL12B/C3/FCER1G/TREM2/FCGR1A/SYK/HLA-DRB1"
"GOBP_CELLULAR_EXTRAVASATION","GOBP_CELLULAR_EXTRAVASATION",71,0.688415954037876,1.75958392206574,3.04229817513035e-06,3.48431558152312e-05,2.48093622779194e-05,1969,"tags=35%, list=10%, signal=32%","ADAM8/JAML/SPN/ITGA4/ITGAL/ADD2/IL27RA/SELL/ITGB7/VCAM1/SELPLG/ITGB2/PIK3CD/PIK3CG/FUT7/RIPOR2/PTGER4/CCR2/TNF/FUT4/SELP/SIRPA/CHST4/ROCK1/CX3CR1"
"GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY","GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",179,0.580726806728009,1.54710129146606,3.05274888923653e-06,3.48431558152312e-05,2.48093622779194e-05,3371,"tags=38%, list=18%, signal=32%","TNFAIP3/IRF4/TLR1/PTPN22/TLR6/BIRC3/CD300A/NLRC3/BTK/ARRB2/CARD8/LYN/MYD88/IFI16/SLC15A3/FCRL3/P2RX7/GFI1/PLCG2/NLRP6/USP15/IRF1/CGAS/KCNK6/LTF/LILRA4/TLR4/ZC3HAV1/MFHAS1/MEFV/GBP2/PARP1/OGT/AURKB/GBP5/FLOT2/CD300LF/CD14/CYBA/OTUD4/SLC15A4/SLC46A2/PRKDC/TREM2/OASL/LILRA2/IRF7/ERBIN/LRCH4/BIRC2/IKBKB/DDX60/RNF125/SEC14L1/TRIM11/MAP3K7/WDFY1/HMGB1/UBQLN1/DHX58/IRAK3/LBP/NR1H3/ABHD17A/PELI1/LATS1/ITCH/IFI35"
"GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE","GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE",57,0.70800610285637,1.77695791884502,3.17308992809173e-06,3.61177394547271e-05,2.57169037025093e-05,3207,"tags=51%, list=17%, signal=42%","PTPRC/IL27RA/BTK/CD28/BATF/CD40LG/TBX21/IL10/TNFSF4/CD40/FOXP3/EXO1/CCR6/BCL6/XCL1/STAT6/TGFB1/SLC15A4/SWAP70/ATAD5/HMCES/C17orf99/AICDA/LIG4/TFRC/RIF1/MSH6/IL2/RNF168"
"GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC","GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC",171,0.588442408093851,1.5658648161372,3.26364014835124e-06,3.70472066976329e-05,2.63787119978598e-05,4476,"tags=47%, list=24%, signal=37%","RESF1/SMCHD1/APOBEC3G/HDAC9/TUT7/APOBEC3F/IFI16/LBR/CDKN2B-AS1/UHRF1/JARID2/PHF19/UHRF2/RBM15/APOBEC3C/BAZ1A/PIWIL4/LMNB1/EED/PPHLN1/BCL6/DNMT1/EZH2/RB1/SUZ12/HELLS/KMT2A/TASOR/CDK2/UBR5/CHEK1/TASOR2/H2AZ1/KDM5A/MACROH2A1/H2AX/USP7/TRIP12/CBX3/TDRD1/TPR/POLE3/MTF2/RIF1/ATF7IP/CTCF/RLF/SUV39H2/LMNB2/UBR2/LRIF1/HMGB1/SUV39H1/TUT4/XIST/PCID2/BMI1/APOBEC3H/SIRT7/EHMT1/CTR9/METTL4/HNRNPU/BAZ2A/MIS18A/CREBZF/SPEN/BRCA1/DYRK1A/PHF8/METTL3/SDR16C5/SMARCA5/TRIM27/DNMT3A/BTBD18/ZNFX1/SMARCAD1/HAT1/SIRT1/KMT2D"
"KEGG_OXIDATIVE_PHOSPHORYLATION","KEGG_OXIDATIVE_PHOSPHORYLATION",110,-0.446528567782029,-1.79035116273261,3.45135105754278e-06,3.90715448525087e-05,2.78201009157767e-05,6412,"tags=65%, list=34%, signal=43%","COX11/NDUFAB1/NDUFA2/ATP5MC2/ATP5F1C/COX6B1/COX7A2/COX4I1/ATP5PF/PPA1/CYC1/ATP6V0B/ATP5F1A/NDUFB8/UQCRB/UQCRQ/NDUFB5/NDUFA4/COX6A1/NDUFB4/NDUFB1/NDUFS6/NDUFA10/NDUFA11/NDUFS3/NDUFA1/COX6C/COX7C/COX7B/NDUFA6/UQCR10/ATP5ME/ATP5F1D/NDUFS5/ATP5F1B/NDUFB6/UQCR11/NDUFV1/NDUFS4/ATP6V1E2/NDUFB7/COX5B/NDUFA3/COX8A/NDUFS8/ATP5MC1/NDUFB9/NDUFC1/NDUFB10/NDUFA8/ATP6V0D1/ATP5PD/ATP6V0E1/ATP6V1G2/PPA2/NDUFS2/UQCRC1/COX4I2/NDUFA4L2/ATP6V1D/COX7A1/NDUFB2/NDUFV3/SDHC/NDUFA5/LHPP/ATP6V0E2/ATP6AP1/ATP6V0A1/ATP6V1H/NDUFC2"
"GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION","GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",121,0.61670865929835,1.62022957238788,3.47363511484063e-06,3.92172463100977e-05,2.79238446829864e-05,3413,"tags=39%, list=18%, signal=32%","CCL19/PTPN22/LAPTM5/TLR6/BIRC3/NLRC3/CD86/NFKB2/NOD2/SPI1/RASSF2/CD27/RTKN2/TNFSF14/TNF/IL18/RELB/CYLD/HAVCR2/REL/PYCARD/NFKB1/TNFSF11/LGALS9/TNFRSF10A/IL12B/IL18R1/EDAR/NMI/RC3H2/GREM1/IL1B/MAP3K14/NLRP3/TREM2/IL23A/ZC3H12A/BIRC2/TRIM26/CHUK/MAP3K7/HMGB1/AGO3/RC3H1/BCL3/IFI35/NLRP12"
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",92,0.644993340756644,1.67527293857295,3.59231148886996e-06,4.04474855746817e-05,2.87998115949802e-05,2566,"tags=36%, list=14%, signal=31%","RAC2/PTPRC/VAV1/WAS/NCF1/INPP5D/DOCK2/FCGR2B/PRKCB/HCK/PIK3R5/PIK3CD/PIK3CG/PIP5K1B/LYN/PLCG2/ARPC2/MARCKS/ASAP1/PIKFYVE/MAP2K1/ARPC1B/VASP/ARPC5/ARF6/LIMK1/PIK3CA/DNM2/ARPC3/PRKCA/FCGR3A/FCGR1A/LAT"
"GOBP_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION","GOBP_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION",17,0.872487191984472,1.87013128929852,3.76232448350066e-06,4.2247557407719e-05,3.00815162278476e-05,1160,"tags=71%, list=6%, signal=66%","TNFRSF13B/CTLA4/INPP5D/CD300A/CASP3/FCGR2B/BTK/ATM/LYN/IL10/MNDA/TYROBP"
"GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION","GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION",24,0.831260481490931,1.88957201263634,3.78702126482709e-06,4.24105661001873e-05,3.01975832605624e-05,2781,"tags=83%, list=15%, signal=71%","RASAL3/PTPRC/CD3E/CARD11/ZAP70/CD28/EBI3/JAK2/CCR2/IL18/TNFSF4/HLA-E/LGALS9/IL12B/XCL1/RIPK2/TYK2/IL23A/HLA-A/SYK"
"GOBP_PLATELET_ACTIVATION","GOBP_PLATELET_ACTIVATION",132,0.617677480785153,1.6284271645241,3.80634689920084e-06,4.25127109438892e-05,3.02703134244334e-05,3017,"tags=31%, list=16%, signal=26%","LCK/PLEK/FERMT3/VAV1/PTPN6/TSPAN32/DGKA/PIK3CG/TREML1/P2RX1/JAK2/ADRA2A/GP1BA/LYN/UBASH3B/CD40LG/PLCG2/GNA13/IL6R/DGKZ/CD40/SH2B3/P2RY12/TLR4/SERPINE2/RAP2B/SELP/SVEP1/IL6ST/PIK3CA/FCER1G/EMILIN1/PRKCA/PLSCR1/DGKE/DGKH/SYK/DGKQ/TLN1/MYH9/APOE"
"GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY","GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY",31,0.794751700560279,1.87457988399679,3.89803871868871e-06,4.34203992033614e-05,3.09166144364334e-05,2180,"tags=61%, list=12%, signal=54%","NCKAP1L/SLAMF1/SPN/PTPRC/LILRB1/FCGR2B/HLA-F/DUSP22/IL4I1/PDCD1/TBX21/FOXP3/IL7R/CD80/LILRB4/CD274/XCL1/CLEC4G/KLRD1"
"GOBP_REGULATED_EXOCYTOSIS","GOBP_REGULATED_EXOCYTOSIS",213,0.566931334218051,1.51521241366141,3.91086368390697e-06,4.34470882857505e-05,3.09356178561399e-05,2990,"tags=29%, list=16%, signal=25%","NCKAP1L/RAC2/PLEK/SYNGR3/MICAL1/CD300A/ITGAM/CLNK/FCGR2B/CORO1A/PRKCB/HCK/UNC13D/HLA-F/CD84/ITGB2/BTK/PIK3CD/PIK3CG/SPI1/RASGRP1/P2RX1/ADRA2A/LYN/CCR2/PTGDS/LAT2/P2RX7/CCL3/CBL/FGR/SYT11/IL4R/LGALS9/ADGRE2/NKG7/STX1B/SYNGR2/MILR1/SV2B/PTGDR/RAP1B/SLC4A8/NOTCH1/FCER1G/SNAP23/KLRC2/CASK/SNX6/FCGR3A/UNC13A/SYT15/LAT/FBXO45/RAP1A/PPP3CB/STXBP5/SYK/CD160/SYT6/AP1G1/MYH9"
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II",28,0.800171174016855,1.85935684480127,4.00441403843743e-06,4.43680555428998e-05,3.15913739090612e-05,1985,"tags=61%, list=10%, signal=54%","HLA-DRA/HLA-DOA/HLA-DMA/CD74/FCGR2B/HLA-DPA1/HLA-DPB1/HLA-DMB/HLA-DOB/CTSS/CTSE/B2M/IFI30/PIKFYVE/HLA-DQB2/FCER1G/DNM2"
"GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE","GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE",39,0.755470427188173,1.82707600095445,4.19728505683292e-06,4.63816698853208e-05,3.30251271538606e-05,2227,"tags=44%, list=12%, signal=39%","PTPRC/PTPN6/FCGR2B/CD37/CXCL13/FCER2/TNF/CCR7/CR1/PPP2R3C/CR2/LTA/C3/CR1L/IL1B/SPNS2/TREM2"
"GOBP_T_CELL_CYTOKINE_PRODUCTION","GOBP_T_CELL_CYTOKINE_PRODUCTION",36,0.76290995985572,1.82799271415334,4.47972123311249e-06,4.93717424792239e-05,3.51541476884182e-05,2859,"tags=64%, list=15%, signal=54%","SLAMF1/SASH3/TNFRSF1B/HLA-F/CD7/CCR2/TBX21/IL18/TNFSF4/SECTM1/MALT1/FOXP3/ARID5A/B2M/IL18R1/LILRB4/XCL1/IL1B/DENND1B/NLRP3/GATA3/HLA-A/MAP3K7"
"GOBP_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE","GOBP_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE",31,0.793480395537023,1.87158125836146,4.57352119450532e-06,5.02725311248263e-05,3.57955359703263e-05,2623,"tags=48%, list=14%, signal=42%","CST7/CD200R1/PTPRC/TNFRSF1B/TNF/IL18/PLCG2/CCL3/MMP9/SYT11/STAP1/IL33/IL1B/TREM2/IGF1"
"GOBP_INTERLEUKIN_8_PRODUCTION","GOBP_INTERLEUKIN_8_PRODUCTION",79,0.664184232279504,1.71117286219705,4.62433186284451e-06,5.06972803700269e-05,3.60979700540051e-05,3025,"tags=39%, list=16%, signal=33%","TLR1/PTPN22/TLR7/TLR6/CD2/PTPRC/CD74/NOD2/CLEC7A/MYD88/CD244/TNF/IL10/IL6R/PYCARD/LGALS9/PRKD2/TLR4/TLR8/TLR2/CD33/FCN1/IL1B/CD14/TLR5/ARRB1/LILRA2/CD58/SYK/HMGB1/LBP"
"GOBP_INTERLEUKIN_4_PRODUCTION","GOBP_INTERLEUKIN_4_PRODUCTION",32,0.777957931408767,1.84020668811669,4.72173170478468e-06,5.16292238376194e-05,3.67615414949115e-05,2207,"tags=56%, list=12%, signal=50%","IRF4/CD3E/SASH3/CD86/CD28/SLC7A5/CD83/CD40LG/LEF1/TNFSF4/HAVCR2/HLA-E/FOXP3/LGALS9/IL33/FCER1G/NLRP3/GATA3"
"GOBP_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY",30,0.787011169154716,1.84764701871417,4.75667514015774e-06,5.18751534918774e-05,3.6936650716353e-05,1779,"tags=50%, list=9%, signal=45%","PTPN22/LAPTM5/BTN2A2/SH2D1A/PTPN6/ITPRIPL1/SLA2/DUSP22/CSK/UBASH3A/DGKZ/PTPN2/LILRB4/ELF1/CBLB"
"GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS","GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS",64,-0.556730459859726,-2.04450206487272,4.79100176195575e-06,5.21130896613777e-05,3.71060683391268e-05,7066,"tags=81%, list=37%, signal=51%","ATP5MG/NDUFB3/NDUFS1/VPS9D1/ATP6V0C/ATP5MC3/NDUFA13/NDUFS7/NDUFAB1/NDUFA2/ATP5MC2/ATP5F1C/ATP5PF/ATP5F1A/NDUFB8/ATPSCKMT/NDUFB5/NDUFB4/NDUFB1/NDUFS6/NDUFA10/NDUFA11/NDUFS3/NDUFA1/STOML2/NDUFA6/ATP5ME/ATP5F1D/NDUFA12/NDUFS5/ATP5F1B/NDUFB6/NDUFV1/NDUFS4/NDUFB11/NDUFB7/NDUFA3/NDUFS8/ATP5MC1/NDUFB9/NDUFC1/NDUFB10/NDUFA8/ATP5PD/NDUFS2/NDUFB2/NDUFV3/SDHC/NDUFA5/ATP5IF1/DNAJC30/NDUFC2"
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION","KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",109,0.626040855642599,1.63858545766473,4.83341503677711e-06,5.24375183417017e-05,3.73370711996653e-05,2110,"tags=28%, list=11%, signal=25%","RAC2/VAV1/NCF1/ITGA4/SIPA1/NCF4/ITGAL/ITGAM/RASSF5/PRKCB/PIK3R5/VCAM1/ITGB2/CYBB/PIK3CD/PIK3CG/RHOH/CXCR4/PTK2B/ITK/PLCG2/MMP9/NCF2/VASP/RAP1B/TXK/CYBA/CLDN15/PIK3CA/ROCK1/PRKCA"
"GOBP_CELL_SURFACE_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","GOBP_CELL_SURFACE_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",68,0.686678596754696,1.7487783585372,4.90348409650092e-06,5.30595188208385e-05,3.77799540230748e-05,3371,"tags=51%, list=18%, signal=42%","TNFAIP3/TRAF3/TLR1/PTPN22/TLR6/SCIMP/PIK3AP1/LYN/MYD88/LY96/LTF/LGALS9/IRAK4/TLR4/IRAK1/MFHAS1/TLR2/TBK1/NMI/TNIP3/RIPK2/CD14/CYBA/IRAK2/TLR5/TREM2/LILRA2/CHUK/MAP3K7/WDFY1/HMGB1/LBP/NR1H3/PELI1/IFI35"
"GOBP_FC_RECEPTOR_SIGNALING_PATHWAY","GOBP_FC_RECEPTOR_SIGNALING_PATHWAY",57,0.701390244502264,1.76035339828389,5.12414877823735e-06,5.53036368138259e-05,3.93778327163154e-05,2859,"tags=44%, list=15%, signal=37%","FCMR/LCK/CD200R1/VAV1/FCGR2B/HCK/BTK/CD247/FCER2/LYN/PLCG2/FGR/IFNG/LILRA4/MYO1G/PIGR/CD33/LIMK1/SOS1/FCER1G/FCGR3A/FCGR1A/IKBKB/SYK/MAP3K7"
"GOBP_RESPONSE_TO_INTERLEUKIN_4","GOBP_RESPONSE_TO_INTERLEUKIN_4",37,0.761066484294549,1.83019136778416,5.1651630097504e-06,5.53399372563624e-05,3.9403679710041e-05,1728,"tags=51%, list=9%, signal=47%","IL2RG/JAK3/PTPRC/CORO1A/IL24/STAT5A/LEF1/JAK1/TCF7/CD40/IL4R/PTPN2/PARP14/TUBA1B/RUFY4/XCL1/STAT5B/STAT6/CD300LF"
"GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION","GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION",42,0.739997690197357,1.8028725367189,5.16736332038526e-06,5.53399372563624e-05,3.9403679710041e-05,2648,"tags=57%, list=14%, signal=49%","ADAM8/DOCK8/SPN/ITGA4/CORO1A/CXCL13/TNFSF14/PTK2B/CCR2/CCL3/AIF1/PYCARD/LGALS9/CCL4/CCL5/XCL1/WNK1/TNFRSF14/CXCL10/ASCL2/STK39/MADCAM1/CXCL12/ADAM17"
"GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION","GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION",63,0.685586926260833,1.73576450864122,5.15717763499537e-06,5.53399372563624e-05,3.9403679710041e-05,2286,"tags=38%, list=12%, signal=34%","GPR68/LILRB1/INPP5D/CAMK4/RASSF2/UBASH3B/TNF/CCL3/SLC9B2/LTF/TNFSF11/IFNG/GPR55/TLR4/CCR1/IL12B/PPARGC1B/TYROBP/FBXW7/LILRB4/POU4F1/CSF1/TREM2/IL23A"
"GOBP_MITOTIC_NUCLEAR_DIVISION","GOBP_MITOTIC_NUCLEAR_DIVISION",275,0.548823395984372,1.47258454908295,5.22180890736707e-06,5.57796305335672e-05,3.97167543885571e-05,2775,"tags=38%, list=15%, signal=33%","ATM/CCSAP/CD28/RIPOR2/CHMP7/TNF/HASPIN/KIF15/EML4/KNTC1/TTN/UHRF1/GEN1/NDC80/BUB3/MAD1L1/KIF2A/NDE1/NCAPG2/CENPK/AURKB/MAD2L1/SKA3/RACGAP1/BUB1/CEP55/FBXO5/SMC4/SPDL1/SKA1/KIFC1/CEP97/UBE2C/NUSAP1/NCAPG/CDCA5/BIRC5/CENPI/ESPL1/NCAPD2/TTK/TRIP13/KIF4A/KIF14/DLGAP5/PPP1CC/BUB1B/MKI67/CENPF/KNL1/ANLN/KIF20B/MTBP/SMC3/KIF23/IL1B/SMC1A/NCAPH/KIF18B/RB1/INCENP/TGFB1/TPX2/PPP1R9B/RCC1/PKMYT1/KIF2C/NUF2/PLK1/CDCA2/CDCA8/CDC20/SPC25/CDK1/KIF11/ZWILCH/SPC24/NEK2/NIPBL/CENPE/CLASP2/AURKA/SMC2/CDT1/ZNF207/FBXO43/ZWINT/CHEK1/KPNB1/TENT4A/BORA/SMPD3/WAPL/MYBL2/CCNB1/NCAPD3/CHEK2/TPR/PRC1/NUP62/IGF1/PDXP/KIF18A/EML3"
"GOBP_SPINDLE_ORGANIZATION","GOBP_SPINDLE_ORGANIZATION",205,0.566847204247243,1.51398669111838,5.5737527499871e-06,5.93868387632897e-05,4.22851938335271e-05,3071,"tags=37%, list=16%, signal=31%","SEPTIN1/CCSAP/RIPOR2/CHMP7/CCDC69/PDE4DIP/KIF15/UVRAG/UHRF1/FSD1/NDC80/KIF2A/SUN2/TACC3/RGS14/AURKB/RNF4/SKA3/RACGAP1/NEK6/FBXO5/SKA1/KIFC1/CEP97/BIRC5/ESPL1/TTK/KIF4A/DLGAP5/ASPM/HAUS6/CEP120/CKAP5/SMC3/KIF23/SMC1A/INCENP/MAPRE2/TPX2/STIL/RCC1/WDR62/NUF2/PLK1/POC1A/CDCA8/CDC20/SPC25/KIF11/CCNB2/NEK2/HAUS8/CENPE/CLASP2/SASS6/AURKA/ZNF207/KPNB1/CENPH/BORA/TUBGCP3/STMN1/MYBL2/CCNB1/CHEK2/TPR/PRC1/NUP62/HAUS5/EML3/PCNT/MYH9/GPSM2/HAUS1/HAUS3"
"GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION","GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION",50,0.717378480962848,1.78016041041816,5.6429407392477e-06,5.98180435615927e-05,4.25922244628366e-05,1941,"tags=36%, list=10%, signal=32%","TLR7/LAPTM5/LILRB1/CD74/CAMK4/SEMA7A/MYD88/P2RX7/PLCG2/UBE2J1/ACP5/PYCARD/TLR4/CARD9/BCL6/RIPK2/TGFB1/FCER1G"
"KEGG_CELL_CYCLE","KEGG_CELL_CYCLE",123,0.619088986971914,1.62768186483358,5.63812391942267e-06,5.98180435615927e-05,4.25922244628366e-05,3745,"tags=50%, list=20%, signal=40%","ATM/MCM5/BUB3/CDC7/MAD1L1/DBF4/MAD2L1/CCNA2/CDC6/BUB1/ORC6/MCM6/ESPL1/ATR/TTK/CDK6/BUB1B/CDC45/ORC1/SMC3/SMC1A/RB1/RBL2/RBL1/TGFB1/E2F2/PKMYT1/PLK1/CDC20/CDK1/MCM3/CCNB2/CDK2/TP53/CDKN2C/MCM4/E2F1/ANAPC1/CHEK1/PRKDC/CDKN2D/CCNE2/CCNB1/SKP2/CCNE1/CHEK2/MCM7/MCM2/CDKN2A/CDC25B/PCNA/CDC25C/CUL1/E2F5/CDC25A/CDKN1B/MDM2/STAG1/TFDP1/E2F3/CCND3"
"GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION","GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION",89,0.648021765250781,1.680661594918,5.73870088766975e-06,6.06787510102339e-05,4.32050737415265e-05,1682,"tags=24%, list=9%, signal=22%","GPR68/LILRB1/INPP5D/PTK2B/ITPKB/LYN/UBASH3B/GPR171/STAT5A/CCL3/MYB/LTF/PTPN2/GPR55/RBM15/TLR4/FBXW7/LILRB4/CDK6/C1QC/STAT5B"
"GOBP_ORGANELLE_FISSION","GOBP_ORGANELLE_FISSION",462,0.507697531756501,1.37180960516951,5.84134573782993e-06,6.16077122627835e-05,4.38665217567081e-05,3666,"tags=36%, list=19%, signal=30%","SEPTIN1/ATM/CCSAP/CD28/RIPOR2/CHMP7/TNF/HSF5/HASPIN/ACTR3/KIF15/EML4/KNTC1/TTN/UHRF1/FANCD2/DDHD1/BRCA2/MTFR2/GEN1/NDC80/BUB3/MAD1L1/KIF2A/NDE1/ACTR2/NCAPG2/EME1/CHFR/CENPK/AURKB/MAD2L1/FANCM/SKA3/RACGAP1/BUB1/CEP55/FBXO5/SMC4/SPDL1/SKA1/FANCA/KIFC1/CEP97/SGO1/UBE2C/RAD51/PSMA8/NUSAP1/NCAPG/CDCA5/TOP2A/BIRC5/CENPI/ESPL1/RAD51AP1/NCAPD2/TTK/TRIP13/STAG3/KIF4A/KIF14/DLGAP5/ASPM/PPP1CC/MEI1/BUB1B/MKI67/CENPF/KNL1/MYBL1/ANLN/KIF20B/MTBP/SMC3/KIF23/IL1B/SMC1A/NCAPH/KIF18B/SLX4/RB1/INCENP/TGFB1/TPX2/PPP1R9B/RCC1/PKMYT1/KIF2C/NUF2/PLK1/CDCA2/CDCA8/CKS2/CDC20/SPC25/BRIP1/ANKLE1/CDK1/KIF11/CCNB2/ZWILCH/SPC24/NEK2/NIPBL/CENPE/CLASP2/MND1/AURKA/STAT2/SMC2/CDT1/DMC1/ZNF207/AGO4/FBXO43/ZWINT/CHEK1/KPNB1/NDC1/TENT4A/MRE11/BORA/SMPD3/REC8/WAPL/CCNE2/MYBL2/CCNB1/NCAPD3/CCNE1/CHEK2/TPR/PRC1/NUP62/IGF1/UCP2/PDXP/CDC25B/KIF18A/EML3/CDC25C/UBR2/BECN1/RAD54L/UBE2S/KAT2B/APC/HORMAD1/RALA/CDKN1B/OFD1/MARF1/FIGNL1/SLC25A46/CORO1C/MSH5/SIRT7/RANBP1/HNRNPU/NSL1/ERCC4/STAG1/ANKLE2/MZT1/MIS12"
"GOBP_DENDRITIC_CELL_CHEMOTAXIS","GOBP_DENDRITIC_CELL_CHEMOTAXIS",26,0.806431165902605,1.85130313693862,5.87425177986582e-06,6.17983154417197e-05,4.40022368837371e-05,1359,"tags=58%, list=7%, signal=54%","CCL19/SLAMF1/PIK3CG/SPI1/CXCR4/CCR5/CCR2/CCR7/TRPM2/LGALS9/SLAMF8/CCR6/CCR1/CCL5/IL12A"
