"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","direction"
"HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE","1/74","194/14252",0.00515463917525773,0.992755642240178,-0.00733956006550874,0.63826385976916,0.72449807623746,0.680796445802368,"TACR3",1,"downregulated"
"KEGG_FOCAL_ADHESION","KEGG_FOCAL_ADHESION","1/74","194/14252",0.00515463917525773,0.992755642240178,-0.00733956006550874,0.63826385976916,0.72449807623746,0.680796445802368,"TNN",1,"downregulated"
"GOBP_RNA_LOCALIZATION","GOBP_RNA_LOCALIZATION","1/74","195/14252",0.00512820512820513,0.987664587664588,-0.0125301335071788,0.640168005051354,0.72517499244326,0.681432530510016,"RBFOX1",1,"downregulated"
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","1/74","195/14252",0.00512820512820513,0.987664587664588,-0.0125301335071788,0.640168005051354,0.72517499244326,0.681432530510016,"FGF16",1,"downregulated"
"GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION","GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION","1/74","196/14252",0.00510204081632653,0.982625482625483,-0.0176946083728332,0.642062261836315,0.725837969802725,0.68205551716074,"HTR2A",1,"downregulated"
"GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS","GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS","1/74","196/14252",0.00510204081632653,0.982625482625483,-0.0176946083728332,0.642062261836315,0.725837969802725,0.68205551716074,"IGF2",1,"downregulated"
"GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS","GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS","1/74","199/14252",0.0050251256281407,0.967812033138666,-0.0330344137928424,0.647686206454885,0.73070600504422,0.68662991314487,"ETNPPL",1,"downregulated"
"GOBP_HUMORAL_IMMUNE_RESPONSE","GOBP_HUMORAL_IMMUNE_RESPONSE","1/74","199/14252",0.0050251256281407,0.967812033138666,-0.0330344137928424,0.647686206454885,0.73070600504422,0.68662991314487,"CFD",1,"downregulated"
"GOBP_HORMONE_METABOLIC_PROCESS","GOBP_HORMONE_METABOLIC_PROCESS","1/74","200/14252",0.005,0.962972972972973,-0.0380974417988151,0.649541413223713,0.73131109367015,0.687198502902994,"CRABP2",1,"downregulated"
"GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS","GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS","1/74","200/14252",0.005,0.962972972972973,-0.0380974417988151,0.649541413223713,0.73131109367015,0.687198502902994,"ETNPPL",1,"downregulated"
"GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY","GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY","2/74","430/14252",0.00465116279069767,0.895788812067882,-0.158523690352516,0.658599287913057,0.740757211253124,0.696074831892736,"HTR2A/IGF2",2,"downregulated"
"GOBP_EAR_DEVELOPMENT","GOBP_EAR_DEVELOPMENT","1/74","206/14252",0.00485436893203883,0.934925216478614,-0.0679674621618528,0.660471980237499,0.741359742999379,0.696641019001837,"TCF15",1,"downregulated"
"GOBP_PROTEIN_FOLDING","GOBP_PROTEIN_FOLDING","1/74","206/14252",0.00485436893203883,0.934925216478614,-0.0679674621618528,0.660471980237499,0.741359742999379,0.696641019001837,"HSPB6",1,"downregulated"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS","1/74","208/14252",0.00480769230769231,0.925935550935551,-0.0777368784890646,0.664040224389954,0.743859200857029,0.698989709884162,"BEX1",1,"downregulated"
"GOBP_RESPONSE_TO_CARBOHYDRATE","GOBP_RESPONSE_TO_CARBOHYDRATE","1/74","208/14252",0.00480769230769231,0.925935550935551,-0.0777368784890646,0.664040224389954,0.743859200857029,0.698989709884162,"KCNK16",1,"downregulated"
"GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS","GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS","1/74","209/14252",0.00478468899521531,0.921505237294711,-0.0825876141199919,0.665810448214729,0.745089593410832,0.700145885317948,"CRABP2",1,"downregulated"
"GOBP_ATP_METABOLIC_PROCESS","GOBP_ATP_METABOLIC_PROCESS","1/74","211/14252",0.004739336492891,0.912770590495709,-0.0922223499472163,0.669323336481467,0.747512165315153,0.702422327997724,"HTR2A",1,"downregulated"
"GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY","GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY","1/74","211/14252",0.004739336492891,0.912770590495709,-0.0922223499472163,0.669323336481467,0.747512165315153,0.702422327997724,"APOA1",1,"downregulated"
"GOBP_T_CELL_PROLIFERATION","GOBP_T_CELL_PROLIFERATION","1/74","212/14252",0.00471698113207547,0.908465068842427,-0.0970068225882668,0.67106609505282,0.748704526573016,0.703542766178431,"IGF2",1,"downregulated"
"GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY","1/74","214/14252",0.00467289719626168,0.899974741096236,-0.106511130851683,0.674524474612668,0.751806675724069,0.706457794093141,"FZD9",1,"downregulated"
"GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT","GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT","1/74","216/14252",0.00462962962962963,0.891641641641642,-0.115930752939463,0.677946979366536,0.754105516667491,0.708617969247607,"KCNK16",1,"downregulated"
"GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT","GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT","1/74","216/14252",0.00462962962962963,0.891641641641642,-0.115930752939463,0.677946979366536,0.754105516667491,0.708617969247607,"HHIP",1,"downregulated"
"GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR","GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR","1/74","217/14252",0.00460829493087558,0.887532693984307,-0.120609354946004,0.679644893553404,0.754844535302181,0.70931241037365,"APOA1",1,"downregulated"
"GOBP_PROTEIN_STABILIZATION","GOBP_PROTEIN_STABILIZATION","1/74","218/14252",0.00458715596330275,0.883461443094471,-0.125267436648316,0.681333976408911,0.754844535302181,0.70931241037365,"APOA1",1,"downregulated"
